,Name,Latitude,Longitude,Zip_Code,Borough,geometry_layer,wkt
163,72.68.139.98 ,40.62651825,-74.14112854,10302.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14112854 40.62651825 0)
164,72.89.102.161 ,40.62123871,-74.14263153,10302.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14263153 40.62123871 0)
165,72.89.102.176 ,40.62878036,-74.13378906,10302.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.13378906 40.62878036 0)
166,96.250.48.240 ,40.63153839,-74.1443634,10302.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.1443634 40.63153839 0)
167,100.12.139.222 ,40.63716888,-74.14833069,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14833069 40.63716888 0)
168,100.12.217.114 ,40.62728882,-74.15563965,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15563965 40.62728882 0)
169,100.2.184.29 ,40.63685989,-74.14923096,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14923096 40.63685989 0)
170,100.37.74.38 ,40.62123108,-74.16667938,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16667938 40.62123108 0)
171,100.38.197.25 ,40.62612152,-74.15859222,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15859222 40.62612152 0)
172,141.155.172.91 ,40.63832092,-74.16436005,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16436005 40.63832092 0)
173,141.155.9.3 ,40.63019943,-74.15985107,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15985107 40.63019943 0)
174,151.202.50.43 ,40.62646866,-74.1484375,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.1484375 40.62646866 0)
175,172.254.100.116 ,40.62779999,-74.14994049,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14994049 40.62779999 0)
176,172.254.106.246 ,40.62844849,-74.14602661,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14602661 40.62844849 0)
177,173.68.92.176 ,40.63256073,-74.16824341,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16824341 40.63256073 0)
178,24.44.45.166 ,40.63975143,-74.16603851,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16603851 40.63975143 0)
179,68.161.158.155 ,40.63348007,-74.16342163,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16342163 40.63348007 0)
180,70.107.96.20 ,40.63180161,-74.15171814,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15171814 40.63180161 0)
181,71.105.7.235 ,40.63043976,-74.15416718,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15416718 40.63043976 0)
182,72.68.130.146 ,40.63689041,-74.16504669,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16504669 40.63689041 0)
183,72.89.102.70 ,40.63505936,-74.14779663,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.14779663 40.63505936 0)
184,96.239.21.176 ,40.62208176,-74.16401672,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.16401672 40.62208176 0)
185,96.250.197.239 ,40.62598038,-74.15621948,10303.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.15621948 40.62598038 0)
186,100.12.118.49 ,40.60544968,-74.09542847,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09542847 40.60544968 0)
187,100.12.123.65 ,40.60720825,-74.09529877,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09529877 40.60720825 0)
188,100.12.150.131 ,40.63378906,-74.08252716,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.08252716 40.63378906 0)
189,100.12.150.222 ,40.60720825,-74.09529877,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09529877 40.60720825 0)
190,100.12.154.17 ,40.60832977,-74.09638214,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09638214 40.60832977 0)
191,100.2.168.203 ,40.61664963,-74.07826233,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.07826233 40.61664963 0)
192,100.2.182.165 ,40.59030151,-74.09629822,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09629822 40.59030151 0)
193,100.2.182.80 ,40.59989929,-74.11019897,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.11019897 40.59989929 0)
194,100.2.184.4 ,40.62442017,-74.08014679,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.08014679 40.62442017 0)
195,100.33.131.75 ,40.59288025,-74.09887695,10304.0,Staten Island,Hikvision: Staten Island,POINT Z (-74.09887695 40.59288025 0)
