,"White, not hispanic","Black or African American, not hispanic","Asain, not hispanic",Hispanic or Latino,tract_name,state_id,county_id,tract_id,GEOID,"Other Races, not hispanic",CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,Shape_Leng,Shape_Area,geometry,"White, not hispanic_avg_surv","White, not hispanic_std_surv","Black or African American, not hispanic_avg_surv","Black or African American, not hispanic_std_surv","Asain, not hispanic_avg_surv","Asain, not hispanic_std_surv",Hispanic or Latino_avg_surv,Hispanic or Latino_std_surv,"Other Races, not hispanic_avg_surv","Other Races, not hispanic_std_surv","White, not hispanic_avg_surv_scaled","White, not hispanic_std_surv_scaled","Black or African American, not hispanic_avg_surv_scaled","Black or African American, not hispanic_std_surv_scaled","Asain, not hispanic_avg_surv_scaled","Asain, not hispanic_std_surv_scaled",Hispanic or Latino_avg_surv_scaled,Hispanic or Latino_std_surv_scaled,"Other Races, not hispanic_avg_surv_scaled","Other Races, not hispanic_std_surv_scaled",Black/White_Surv_Rate,Hispanic/White_Surv_Rate
169,1244,0,2438,646,Census Tract 212,36,047,021200,36047021200,0,212.0,3,Brooklyn,21200,3021200,0,Dyker Heights,BK1002,BK10,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),5986.10522558,2054324.60509,"POLYGON ((584408.7196326578 4498056.255976134, 584383.8865539229 4498024.711554263, 584359.9951148939 4497993.6927676685, 584311.330276663 4497931.161088036, 584259.2807744251 4497863.558315082, 584206.9783375893 4497796.139601883, 584018.8798460051 4497941.596735223, 583831.1904362547 4498087.302172505, 583724.585479444 4498168.462760076, 583789.8853494626 4498227.021520379, 583854.1541354496 4498285.068637609, 583914.1337420092 4498339.014075565, 583974.1402432676 4498392.969745299, 584032.5346401641 4498347.4041158315, 584220.379772333 4498201.910329916, 584258.8897495999 4498172.128603867, 584312.1728919087 4498130.921743071, 584408.7196326578 4498056.255976134))",2.5707820316966945e-09,3.3696259116311467e-09,0.0,0.0,2.6044848500106355e-09,3.3670433108312636e-09,2.398221621291441e-09,3.307272011809914e-09,0.0,0.0,0.1281975609874927,0.16803362478236547,0.0,0.0,0.13076846734549027,0.1690557321696425,0.12117044087581912,0.16710032309335296,0.0,0.0,0.0,0.9451852277255169
170,889,2919,0,469,Census Tract 213,36,047,021300,36047021300,69,213.0,3,Brooklyn,21300,3021300,0,Crown Heights (South),BK0901,BK09,BK09 Crown Heights (South) (CD 9 Approximation),7266.09271023,1978483.53857,"POLYGON ((587786.3304154363 4502794.192096841, 587960.1061414685 4502749.095707431, 587980.4797777191 4502743.808512494, 587993.8293918895 4502740.305463311, 588071.5578573439 4502719.90846754, 588067.95039271 4502706.216928528, 588065.1166153194 4502695.46205908, 588045.7839273103 4502622.087696878, 588020.1292311708 4502524.156331281, 587994.4178358344 4502426.278273649, 587968.7403094239 4502328.421652283, 587943.0465591659 4502230.483918681, 587880.3762774405 4501990.612746696, 587857.8825454625 4501900.869367326, 587829.1226819223 4501898.564865082, 587815.1772895117 4501984.693453393, 587804.8240053542 4502047.215523197, 587801.6084976383 4502066.633347342, 587799.4501526627 4502080.450606458, 587768.8345145197 4502276.453084687, 587751.4557367717 4502385.716102598, 587734.1103414107 4502494.494601515, 587723.8072084564 4502553.5281601455, 587716.1016433706 4502602.878618717, 587686.0333777857 4502795.557549405, 587684.4222915648 4502804.462430479, 587681.661690201 4502822.429322747, 587786.3304154363 4502794.192096841))",3.601702269762086e-09,2.8602777923936173e-09,3.5830878264420107e-09,2.8120439310441725e-09,0.0,0.0,3.627591782517925e-09,2.8224984571778577e-09,3.26171711861889e-09,2.8388009720714535e-09,0.17960661024298444,0.14263388813618927,0.19417676658721889,0.15239191012897343,0.0,0.0,0.1832845187045284,0.14260707992591262,0.15576316152009653,0.13556681902672343,1.0811226063702384,1.0204775785065383
171,1142,0,1005,289,Census Tract 214,36,047,021400,36047021400,46,214.0,3,Brooklyn,21400,3021400,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),5551.99421516,1808036.30328,"POLYGON ((584606.2402120769 4498311.862767295, 584557.6966186612 4498249.30150424, 584507.2674274517 4498184.194485795, 584457.142860518 4498119.557776896, 584433.9622119245 4498091.404520159, 584420.5670782982 4498075.136003804, 584408.7196326578 4498056.255976134, 584312.1728919087 4498130.921743071, 584258.8897495999 4498172.128603867, 584220.379772333 4498201.910329916, 584032.5346401641 4498347.4041158315, 583974.1402432676 4498392.969745299, 583978.7661787192 4498397.002881429, 583992.2521204301 4498408.760749623, 584007.9629849175 4498422.822998797, 584025.8815985536 4498438.861368308, 584034.1710187921 4498446.280991871, 584096.2315665376 4498502.3905580435, 584158.4827327214 4498558.255348771, 584218.3370897238 4498612.231418347, 584228.3122974068 4498604.511678741, 584418.2804313737 4498457.403400426, 584606.2402120769 4498311.862767295))",3.5393161734731393e-09,3.3768592366811845e-09,0.0,0.0,3.607871112976113e-09,3.360307587740863e-09,3.3659353082526877e-09,3.381857016648837e-09,2.534945364729424e-09,3.2210187850267857e-09,0.17649559371759843,0.16839433005329527,0.0,0.0,0.18114744488608867,0.16871753853991503,0.1700642933244995,0.17086873958948592,0.12105620749176471,0.1538196143397727,0.0,0.9635611277446997
172,2815,2102,306,505,Census Tract 215,36,047,021500,36047021500,543,215.0,3,Brooklyn,21500,3021500,0,Prospect Heights,BK0801,BK08,BK08 Crown Heights (North) (CD 8 Approximation),6522.76100289,1657679.56845,"POLYGON ((587624.8909570348 4503255.548981875, 587888.5148828214 4503184.809565188, 587862.6437068911 4503088.39417591, 587837.0263123128 4502990.702257166, 587811.1973076838 4502892.896780007, 587792.1897699542 4502817.222697338, 587786.3304154363 4502794.192096841, 587681.661690201 4502822.429322747, 587665.8468072073 4502826.284396404, 587644.5112588973 4502831.0887927255, 587623.297436047 4502836.40494963, 587602.2176119988 4502842.229791367, 587581.2839825638 4502848.559947886, 587560.5086385662 4502855.391703757, 587539.9036188619 4502862.721160095, 587519.4808445646 4502870.544076342, 587499.2521313523 4502878.855926453, 587470.8809578808 4502891.019861542, 587442.2044531071 4502902.445392998, 587413.2418314021 4502913.124865426, 587384.0124988355 4502923.051123312, 587354.5360324284 4502932.217462812, 587324.8321915829 4502940.617794825, 587294.9208790106 4502948.246490952, 587264.8221364276 4502955.0984398285, 587267.7407282528 4502967.4394394085, 587270.09995497 4502975.99338873, 587288.4729431658 4503047.8622568855, 587309.0982199437 4503130.140929238, 587646.780760183 4503040.3837765325, 587629.9139381408 4503149.360671488, 587617.3951333764 4503227.122545602, 587612.2771132623 4503258.871582299, 587624.8909570348 4503255.548981875))",1.8657895228813004e-09,2.1611337164273436e-09,1.8860606409987213e-09,2.1718051801400406e-09,1.871394150754213e-09,2.2051032111392033e-09,1.6853278772543945e-09,2.049715064345037e-09,1.8679573443591835e-09,2.14632045469898e-09,0.09304159714837326,0.10776956894745723,0.10221048843790495,0.11769572166912962,0.09396074808899138,0.11071593188883978,0.08515139722460485,0.10356210444085302,0.08920422310113482,0.1024974415318777,1.0985461510824033,0.9151970713573853
173,3125,3,287,387,Census Tract 216,36,047,021600,36047021600,143,216.0,3,Brooklyn,21600,3021600,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),6210.27860027,1810243.95963,"POLYGON ((584939.2397017368 4498354.746110919, 584891.1492280156 4498291.896933003, 584842.4591736128 4498229.2840601755, 584794.1409823187 4498166.5013789395, 584606.2402120769 4498311.862767295, 584418.2804313737 4498457.403400426, 584228.3122974068 4498604.511678741, 584218.3370897238 4498612.231418347, 584278.4406314358 4498666.0053735105, 584338.3974246657 4498720.020593707, 584398.0326093179 4498774.0572236655, 584563.9708458938 4498645.643967813, 584751.9317690174 4498500.100293024, 584939.2397017368 4498354.746110919))",3.2698654894858237e-09,5.214190412772268e-09,5.754882792530225e-09,8.138632878740282e-09,3.6289995453131496e-09,5.430511151871542e-09,3.771932544083256e-09,5.47011680396281e-09,4.024880873032544e-09,5.681339398933005e-09,0.1630588573207801,0.2600167906886308,0.311871934730548,0.4410534972578332,0.18220828143275386,0.272660299878471,0.1905773533449752,0.2763783208748965,0.19220801397724388,0.2713121200471247,1.912634123990045,1.1687641902828922
174,1159,1408,263,497,Census Tract 217,36,047,021700,36047021700,166,217.0,3,Brooklyn,21700,3021700,0,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),4588.72629164,1285839.31023,"POLYGON ((588174.3263327244 4503111.213965182, 588148.6146707003 4503013.544735637, 588130.4774245429 4502944.5902272705, 588122.8358831971 4502915.538951202, 588097.1587726974 4502817.733200267, 588077.2931632063 4502741.822485441, 588071.5578573439 4502719.90846754, 587993.8293918895 4502740.305463311, 587980.4797777191 4502743.808512494, 587960.1061414685 4502749.095707431, 587786.3304154363 4502794.192096841, 587792.1897699542 4502817.222697338, 587811.1973076838 4502892.896780007, 587837.0263123128 4502990.702257166, 587862.6437068911 4503088.39417591, 587888.5148828214 4503184.809565188, 588082.8485529412 4503134.831493785, 588174.3263327244 4503111.213965182))",1.8764279019478636e-09,2.6355098103891805e-09,2.0482380236330755e-09,2.6918971496314725e-09,2.0736186101544263e-09,2.6974271705171304e-09,2.107712671062245e-09,2.711023627810505e-09,1.9437329523697144e-09,2.658640640973431e-09,0.0935721027425382,0.13142535052943155,0.11099929889940781,0.1458808463034055,0.10411422723686517,0.13543500430158661,0.10649244061715775,0.13697480053143152,0.09282288402131468,0.12696327011926398,1.1862435025620852,1.138078951909092
175,2521,0,67,147,Census Tract 218,36,047,021800,36047021800,192,218.0,3,Brooklyn,21800,3021800,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),5927.27965034,1698857.11847,"POLYGON ((585085.2621068421 4498542.995494363, 585036.4226276149 4498479.984915891, 584987.850403248 4498417.836101455, 584957.8488646722 4498378.687777009, 584939.2397017368 4498354.746110919, 584751.9317690174 4498500.100293024, 584563.9708458938 4498645.643967813, 584398.0326093179 4498774.0572236655, 584458.2867114346 4498827.825861497, 584518.184447387 4498881.58449093, 584578.2691137689 4498935.537292083, 584709.8797190659 4498833.828014752, 584897.4548486406 4498688.023136376, 584982.1149230282 4498622.760954792, 585085.2621068421 4498542.995494363))",5.058899965604269e-09,7.374997945674977e-09,0.0,0.0,3.936637238410867e-09,6.1815179641655504e-09,4.711381063060571e-09,7.455450479199044e-09,5.501311850508728e-09,7.3921486709593864e-09,0.252272899403357,0.36777009379488607,0.0,0.0,0.1976544490785079,0.3103675684806703,0.2380431047225803,0.37668754775295343,0.2627149121705718,0.3530117436740688,0.0,0.9435936451579573
176,1303,1767,199,334,Census Tract 219,36,047,021900,36047021900,279,219.0,3,Brooklyn,21900,3021900,0,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),5031.28812594,1582742.17788,"POLYGON ((588493.4100284893 4503048.461222077, 588487.5878725684 4502949.536578294, 588481.7403816262 4502850.55479632, 588475.8403449676 4502751.442304814, 588471.3642758746 4502676.654272341, 588469.9167708897 4502652.469474271, 588300.7654410736 4502663.524499168, 588071.5578573439 4502719.90846754, 588077.2931632063 4502741.822485441, 588097.1587726974 4502817.733200267, 588122.8358831971 4502915.538951202, 588130.4774245429 4502944.5902272705, 588148.6146707003 4503013.544735637, 588174.3263327244 4503111.213965182, 588403.48048799 4503054.174691059, 588493.4100284893 4503048.461222077))",3.0151106056308663e-09,3.919048641165546e-09,3.1524884924749585e-09,3.93532584297418e-09,3.0315800980673657e-09,3.930797909390549e-09,3.1320464000117454e-09,3.8885690223366964e-09,2.98555580258153e-09,3.90472942868314e-09,0.15035495852376585,0.19543176784115857,0.17084147858581955,0.21326545277977288,0.15221247420876402,0.19736126245992958,0.1582470276156457,0.19647042568103465,0.14257508968211202,0.1864701868903279,1.1362543694148637,1.0524895831129666
177,4175,21,272,381,Census Tract 220,36,047,022000,36047022000,304,220.0,3,Brooklyn,22000,3022000,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),6117.08229206,2091173.05084,"POLYGON ((585279.1799273769 4498793.315197739, 585230.7972108542 4498730.933527787, 585182.4048549006 4498668.347824441, 585133.7521662718 4498605.520290798, 585085.2621068421 4498542.995494363, 584982.1149230282 4498622.760954792, 584897.4548486406 4498688.023136376, 584709.8797190659 4498833.828014752, 584578.2691137689 4498935.537292083, 584638.2885570262 4498989.490276122, 584698.2689020927 4499043.291861227, 584758.2257773275 4499097.303155762, 584818.1633251043 4499151.089419743, 584903.5101650611 4499084.775356074, 585014.51166586 4498998.752891589, 585091.5722444557 4498938.978928081, 585279.1799273769 4498793.315197739))",3.6925171809087942e-09,5.652363910257918e-09,3.821125638125977e-09,5.466065378101348e-09,3.2655573800610682e-09,5.462929664190597e-09,3.749320409696111e-09,5.588664198086235e-09,3.996208697287784e-09,5.706099148738986e-09,0.1841352906082428,0.2818672521336045,0.2070766492686288,0.29622017446555643,0.1639602294548178,0.2742879995633305,0.189434872488115,0.28236794246911745,0.19083877545065006,0.27249452084031767,1.1245896893778764,1.0287809135465908
178,1381,2103,168,321,Census Tract 221,36,047,022100,36047022100,85,221.0,3,Brooklyn,22100,3022100,0,Crown Heights (North),BK0802,BK08,BK08 Crown Heights (North) (CD 8 Approximation),5569.15352138,1635894.76524,"POLYGON ((588480.6741503931 4503630.463544575, 588482.3530861475 4503620.149065939, 588483.8590095986 4503610.99242303, 588498.3469136416 4503522.888266628, 588510.7006844276 4503432.303483506, 588510.9522507146 4503345.498976798, 588505.2714176544 4503246.553004173, 588499.6220769999 4503147.387388154, 588493.4100284893 4503048.461222077, 588403.48048799 4503054.174691059, 588174.3263327244 4503111.213965182, 588199.9773873261 4503209.10838817, 588225.5919717596 4503306.865392023, 588251.3510182919 4503404.84304036, 588273.6010169362 4503490.421826767, 588296.1603940767 4503575.862065591, 588297.0687658023 4503586.526174761, 588298.3169140371 4503601.18053411, 588293.8259360932 4503629.122057571, 588288.3991377713 4503662.88602577, 588286.7613769262 4503671.240398773, 588285.3626098459 4503678.9935215665, 588369.032867901 4503657.8285101, 588384.1723499426 4503653.998856326, 588480.6741503931 4503630.463544575))",2.058241799218763e-09,2.698036016823835e-09,1.9167145648424366e-09,2.64380495273997e-09,1.8066520501847094e-09,2.5857960217479103e-09,1.9245289806235633e-09,2.6527531282738437e-09,2.2256190224112515e-09,2.7808946256868694e-09,0.10263864276669446,0.13454335394780492,0.10387170359742676,0.14327460617120621,0.09071011475773318,0.1298301207744247,0.09723706224234271,0.13403067641203123,0.10628434124196322,0.13280150393135434,1.0120136120031822,0.9473728375712259
179,3752,0,81,201,Census Tract 222,36,047,022200,36047022200,0,222.0,3,Brooklyn,22200,3022200,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),5742.17947592,1896474.10515,"POLYGON ((585473.6337419623 4499044.420024479, 585425.0718286783 4498981.707340563, 585376.3440939873 4498919.062810422, 585327.7794337624 4498856.4151445655, 585279.1799273769 4498793.315197739, 585091.5722444557 4498938.978928081, 585014.51166586 4498998.752891589, 584903.5101650611 4499084.775356074, 584818.1633251043 4499151.089419743, 584877.9713158243 4499204.920051622, 584938.0016707366 4499258.725381766, 584997.8495103064 4499312.567521791, 585036.7022454125 4499347.627625919, 585057.9913616304 4499366.756986096, 585285.7260557706 4499190.066269923, 585473.6337419623 4499044.420024479))",2.92976909399556e-09,4.278411847025154e-09,0.0,0.0,2.5838351458418174e-09,4.133240416592798e-09,2.783288488572566e-09,4.195317870880899e-09,0.0,0.0,0.14609922096696829,0.2133521850262136,0.0,0.0,0.12973166724074667,0.20752568956047826,0.140625991464175,0.21196894878926825,0.0,0.0,0.0,0.962537585987329
180,4570,7,275,627,Census Tract 224,36,047,022400,36047022400,0,224.0,3,Brooklyn,22400,3022400,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),5835.73198564,1890190.8085,"POLYGON ((585528.525282626 4499503.739609496, 585480.8186584857 4499440.399100045, 585667.7800681107 4499295.912413808, 585619.504504788 4499232.640032644, 585570.8067260906 4499170.185757974, 585522.4226838031 4499107.207150634, 585473.6337419623 4499044.420024479, 585285.7260557706 4499190.066269923, 585057.9913616304 4499366.756986096, 585117.7921242879 4499420.44162332, 585177.8917701801 4499474.473714723, 585237.8653705058 4499528.074415753, 585297.7406378989 4499582.1598536875, 585357.7097104329 4499635.976518963, 585528.525282626 4499503.739609496))",2.431195023078203e-09,3.317564445382004e-09,1.0772654990276465e-09,2.6387507734426663e-09,2.2154214018854645e-09,3.2045155418103377e-09,2.3105586333116435e-09,3.249344349143257e-09,0.0,0.0,0.12123675535333304,0.16543746808285414,0.05837979460438453,0.14300070716530966,0.11123399748237223,0.16089538243450716,0.1167412576811969,0.1641735208487611,0.0,0.0,0.48153544223649125,0.9629196801000288
181,1297,0,349,735,Census Tract 226,36,047,022600,36047022600,97,226.0,3,Brooklyn,22600,3022600,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),5954.07400772,1680920.33211,"POLYGON ((585746.7801090647 4499629.700428167, 585815.1636114792 4499575.585383241, 585858.5169283226 4499541.552707186, 585882.7807370706 4499522.133404301, 585966.9858477768 4499455.841251541, 585994.4185023255 4499439.0962094655, 586050.4336950963 4499401.01850958, 586001.7169768353 4499338.286101998, 585980.3395681768 4499310.562744966, 585953.4170875312 4499275.733053802, 585904.5426088579 4499212.987962776, 585716.4952162266 4499358.168964524, 585528.525282626 4499503.739609496, 585357.7097104329 4499635.976518963, 585417.760483949 4499690.005056956, 585478.0498405937 4499743.3604343, 585537.421132956 4499793.225297635, 585609.9911875365 4499736.6925509395, 585675.5826330704 4499685.100123273, 585746.7801090647 4499629.700428167))",2.892405648324825e-09,3.621128952246977e-09,0.0,0.0,2.8984377120622185e-09,3.6139662373813053e-09,3.058221009766271e-09,3.6523533086807447e-09,2.911414664907852e-09,3.802588466328416e-09,0.14423601259456664,0.18057536344023536,0.0,0.0,0.14552753390030201,0.1814534747240982,0.15451699073979752,0.18453559784386636,0.13903448282297437,0.18159244960089255,0.0,1.0712788572028105
182,1717,1444,200,749,Census Tract 227,36,047,022700,36047022700,134,227.0,3,Brooklyn,22700,3022700,0,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),6861.71965179,2588318.213,"POLYGON ((588447.4115302846 4503832.729794069, 588455.4559980601 4503783.923013979, 588363.8030689465 4503768.962638679, 588273.6639445231 4503754.873334626, 588279.5777245518 4503716.515718562, 588285.3626098459 4503678.9935215665, 588286.7613769262 4503671.240398773, 588230.37275664 4503686.457082731, 588032.5272003397 4503737.942553041, 587773.5731815039 4503805.086817132, 587780.2814784483 4503811.775539299, 587765.783147462 4503912.816335749, 587748.7904550125 4504017.024988178, 587743.2455050882 4504052.016414987, 587823.6214982342 4504065.262947699, 587902.3735770055 4504078.106061096, 587981.9869662739 4504091.160886947, 588079.7364885673 4504107.1584426975, 588212.1921796869 4504128.830507905, 588394.1438253039 4504158.5300758565, 588407.4156458501 4504077.334409526, 588420.7538525782 4503996.102577612, 588434.0930043457 4503914.959658645, 588447.4115302846 4503832.729794069))",2.0721580007432294e-09,2.479743077543617e-09,2.0637729303274455e-09,2.492576811619074e-09,1.8360641895753815e-09,2.408196309033883e-09,2.0740367201455e-09,2.459770831464425e-09,2.4738948667391014e-09,2.6511741690882218e-09,0.10333260400948002,0.12365770823709285,0.11184117554247695,0.135079163334682,0.09218686759407792,0.12091302446936543,0.10479095907630788,0.12428022225132138,0.11814074357091571,0.12660670907367166,1.082341596000197,1.0141132131606212
183,2493,38,1246,210,Census Tract 228,36,047,022800,36047022800,142,228.0,3,Brooklyn,22800,3022800,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),6040.54804756,1801521.33959,"POLYGON ((586305.1394669791 4498955.002209439, 586280.6123776177 4498922.206436876, 586231.8321730518 4498859.068302581, 586044.11254401 4499004.617239522, 585855.8294104048 4499150.037638002, 585904.5426088579 4499212.987962776, 585953.4170875312 4499275.733053802, 585980.3395681768 4499310.562744966, 586001.7169768353 4499338.286101998, 586050.4336950963 4499401.01850958, 585994.4185023255 4499439.0962094655, 586040.6213983253 4499463.3477016585, 586074.3393702912 4499482.495412269, 586142.4658889682 4499520.734691742, 586210.6734650042 4499559.3066891525, 586242.3303575484 4499354.782942564, 586248.4516466657 4499318.121555373, 586257.3348377707 4499260.218768379, 586260.6148365133 4499241.58854849, 586278.5917800803 4499124.847736441, 586289.7935041627 4499053.309660515, 586296.9303948205 4499010.328275512, 586305.1394669791 4498955.002209439))",3.4944140914205946e-09,4.750412951892713e-09,3.0167983666729015e-09,5.392581492458248e-09,3.5405209874994625e-09,4.7726347318644e-09,3.1475153594584526e-09,4.677517040363455e-09,2.9677171831110627e-09,4.260972907843552e-09,0.17425645506973828,0.23688953268205007,0.16348808085673858,0.2922378932596249,0.1777658653449091,0.23962901112026586,0.15902859868456068,0.23633212083201363,0.14172320717212586,0.20348257900373115,0.9382038719386886,0.9126123828291851
184,2043,1234,162,342,Census Tract 229,36,047,022900,36047022900,301,229.0,3,Brooklyn,22900,3022900,0,Bedford-Stuyvesant (West),BK0301,BK03,BK03 Bedford-Stuyvesant (CD 3 Approximation),5440.76433702,1849568.34767,"POLYGON ((588367.5372820687 4504320.912560242, 588380.8476292383 4504239.676324385, 588394.1438253039 4504158.5300758565, 588212.1921796869 4504128.830507905, 588079.7364885673 4504107.1584426975, 587981.9869662739 4504091.160886947, 587968.9691182782 4504172.259339575, 587955.4292691707 4504253.7258239, 587942.3059816721 4504334.789074646, 587940.1556480913 4504347.879730246, 587928.9531060979 4504416.07667652, 587915.7287894516 4504497.215681912, 588145.6686450118 4504534.749641038, 588327.6463233997 4504564.531508274, 588340.9693358913 4504483.235513679, 588354.1895853016 4504402.185307372, 588362.3195516699 4504352.682895329, 588367.5372820687 4504320.912560242))",1.6382590839469913e-09,2.3039632424115553e-09,1.6979684325235667e-09,2.331298265545456e-09,1.6716830142371464e-09,2.301218549050077e-09,1.5709503697891591e-09,2.249729735837036e-09,1.6392823765087883e-09,2.2430135526718686e-09,0.08169530370063943,0.11489206966607744,0.09201728675514802,0.12633906314362417,0.0839334602612061,0.11554178273874875,0.07937245966404,0.11366787019292171,0.07828385979017846,0.10711501629072341,1.126347324594471,0.971566982049407
185,3582,133,176,664,Census Tract 230,36,047,023000,36047023000,0,230.0,3,Brooklyn,23000,3023000,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),8320.93066065,1624924.60816,"POLYGON ((585904.5426088579 4499212.987962776, 585855.8294104048 4499150.037638002, 586044.11254401 4499004.617239522, 586231.8321730518 4498859.068302581, 586183.7125854691 4498796.061114062, 586155.7454439709 4498760.750715457, 586134.7373487403 4498733.535300956, 586086.1452815521 4498670.820297427, 585898.1635239983 4498816.391118079, 585946.7681683195 4498878.961398406, 585758.8052927782 4499024.539378873, 585777.1535967396 4499048.141412898, 585807.5621624017 4499087.2572390335, 585777.6198603829 4499110.404928972, 585642.4816050945 4499214.876978697, 585619.504504788 4499232.640032644, 585667.7800681107 4499295.912413808, 585480.8186584857 4499440.399100045, 585528.525282626 4499503.739609496, 585716.4952162266 4499358.168964524, 585904.5426088579 4499212.987962776))",2.5561184280320504e-09,3.5336966686116966e-09,2.3642032775939015e-09,3.445086216302684e-09,2.7352518028322947e-09,3.6426885952067778e-09,2.4778341600750764e-09,3.510800761219457e-09,0.0,0.0,0.12746632893362075,0.17621536505242494,0.12812227057631084,0.18669810356284824,0.1373341396318384,0.18289559434762775,0.1251928741397064,0.17738363806220814,0.0,0.0,1.0051459993252938,0.9821642718282231
186,1778,969,157,506,Census Tract 231,36,047,023100,36047023100,213,231.0,3,Brooklyn,23100,3023100,0,Clinton Hill,BK0204,BK02,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),5908.87325165,1716029.92241,"POLYGON ((587915.7287894516 4504497.215681912, 587928.9531060979 4504416.07667652, 587940.1556480913 4504347.879730246, 587942.3059816721 4504334.789074646, 587955.4292691707 4504253.7258239, 587968.9691182782 4504172.259339575, 587981.9869662739 4504091.160886947, 587902.3735770055 4504078.106061096, 587823.6214982342 4504065.262947699, 587743.2455050882 4504052.016414987, 587703.4620190233 4504295.783300904, 587695.4027809179 4504345.0950225545, 587676.9997820532 4504457.696324534, 587663.4788031874 4504539.421872607, 587650.1259365706 4504620.2654842185, 587637.1373612571 4504701.7820627075, 587689.4314954409 4504710.333895166, 587875.8718546762 4504740.82289107, 587889.1557922066 4504659.53646428, 587902.4245037703 4504578.445934365, 587915.7287894516 4504497.215681912))",1.0252541038369145e-09,1.5868212299707807e-09,1.058573229073545e-09,1.5986192369865648e-09,9.395662026179252e-10,1.541915817249162e-09,1.0616678647323852e-09,1.605222288425523e-09,1.0832537089555672e-09,1.5958454557818413e-09,0.051126495316899334,0.07913024476492371,0.057366812306524684,0.08663329772477793,0.04717463888702087,0.07741798467233112,0.05364089877733592,0.08110405254684962,0.05173073454841341,0.07620953149833937,1.1220564200801513,1.0491800473482773
187,5731,0,182,597,Census Tract 232,36,047,023200,36047023200,83,232.0,3,Brooklyn,23200,3023200,0,Borough Park,BK1202,BK12,BK12 Borough Park-Kensington (CD 12 Approximation),7284.63563756,2436821.2749,"POLYGON ((586086.1452815521 4498670.820297427, 586037.5502353399 4498608.19724575, 585989.1049559453 4498545.7698973585, 585940.465751746 4498482.800374716, 585752.3404453363 4498628.475536755, 585564.6045122169 4498773.415320677, 585376.3440939873 4498919.062810422, 585425.0718286783 4498981.707340563, 585473.6337419623 4499044.420024479, 585522.4226838031 4499107.207150634, 585570.8067260906 4499170.185757974, 585619.504504788 4499232.640032644, 585642.4816050945 4499214.876978697, 585777.6198603829 4499110.404928972, 585807.5621624017 4499087.2572390335, 585777.1535967396 4499048.141412898, 585758.8052927782 4499024.539378873, 585946.7681683195 4498878.961398406, 585898.1635239983 4498816.391118079, 586086.1452815521 4498670.820297427))",2.745333294029706e-09,4.0086356456470185e-09,0.0,0.0,3.193671549439614e-09,4.1469885303513365e-09,2.5849906659658473e-09,3.962875805285648e-09,2.6765987204413477e-09,3.971890372156395e-09,0.1369019341402844,0.19989921600638497,0.0,0.0,0.16035091688992165,0.20821596801039444,0.13060696971211852,0.200224784982132,0.12782085743631993,0.1896774548739157,0.0,0.9540184405158558
